release_date,name,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit
15/02/2021,Nessun Perché,213818,0.629,0.662,1,-7.893,0.111,0.0373,0.000397,0.16,0.778,110.041,0
26/03/2021,BANG BANG,141541,0.596,0.675,8,-6.118,0.105,0.0235,2.72E-05,0.209,0.398,75.042,1
18/03/2021,BABY,152764,0.807,0.864,10,-5.854,0.114,0.127,0.00711,0.094,0.331,122.116,0
19/02/2021,BUGIE,229343,0.511,0.568,6,-8.89,0.141,0.348,0,0.0958,0.162,89.826,1
19/03/2021,LA PAURA DEL BUIO,209787,0.376,0.846,7,-4.126,0.0464,0.00537,8.00E-06,0.186,0.408,96.176,0
18/03/2021,BAMBOLINE BOLIVIANE,168604,0.738,0.783,9,-9.467,0.109,0.472,7.03E-06,0.118,0.0339,116.011,1
19/03/2021,LIVIDI SUI GOMITI,165787,0.474,0.95,7,-2.762,0.0898,0.00646,0.000397,0.177,0.67,176.491,0
01/04/2021,ESTATE80,181473,0.755,0.792,11,-5.466,0.0327,0.0179,0,0.234,0.965,123.025,0
22/01/2021,Richard Mille (feat. Lil Tjay),226233,0.66,0.601,5,-6.701,0.173,0.174,0,0.107,0.397,137.742,1
06/04/2021,Che senso ha,233806,0.617,0.597,6,-6.112,0.0554,0.195,0,0.113,0.448,77.497,0
04/02/2021,"SIRENA མེ (con ERNIA, SAMURAI JAY & DARRN)",238696,0.708,0.689,3,-6.831,0.037,0.0397,6.85E-06,0.113,0.287,117.003,0
04/03/2021,E invece si,232093,0.522,0.622,7,-5.617,0.0276,0.00883,0,0.328,0.305,135.941,0
04/02/2021,"DIO NON É SORDO ལྷ (con IZI, JACK THE SMOKER & JAKE LA FURIA)",211653,0.709,0.736,4,-6.162,0.245,0.721,0,0.134,0.499,127.006,1
04/02/2021,SENZA FIATO ཀརྨ (con VENERUS & JOAN THIELE),211506,0.735,0.584,10,-6.643,0.0652,0.477,1.18E-05,0.16,0.423,119.055,0
12/02/2021,Però,169947,0.645,0.83,1,-2.889,0.0354,0.0242,0,0.0619,0.658,85.975,0
22/01/2021,Yellow,175765,0.451,0.714,6,-7.313,0.162,0.0157,0,0.227,0.31,125.097,0
05/03/2021,Glicine,217227,0.511,0.67,3,-5.433,0.04,0.426,0,0.0996,0.215,139.8,0
01/04/2021,JAILBREAK,164126,0.705,0.648,6,-5.824,0.0361,0.0168,0.00077,0.106,0.376,109.943,1
19/03/2021,IN NOME DEL PADRE,219853,0.469,0.941,7,-3.527,0.138,0.00298,0.000158,0.325,0.829,101.303,0
22/01/2021,Parole a caso,157954,0.508,0.812,0,-4.813,0.0804,0.16,0,0.0901,0.411,76.917,0
01/04/2021,MILLE SPINE,153613,0.693,0.493,9,-8.572,0.096,0.371,0,0.14,0.534,130.026,0
01/04/2021,life :-(,129560,0.641,0.823,7,-6.791,0.0376,0.161,0,0.0927,0.428,91.064,0
26/03/2021,SOLO SEX,176055,0.588,0.734,8,-7.092,0.141,0.374,0,0.104,0.858,165.046,1
31/03/2021,No Parla Tanto,126196,0.911,0.499,9,-12.193,0.282,0.224,0.00162,0.0895,0.555,92.013,1
29/01/2021,Belva,175914,0.664,0.7,8,-6.822,0.0996,0.116,2.15E-05,0.123,0.475,160.039,0
11/02/2021,Il Doc (feat. Papa V),124660,0.79,0.631,1,-8.584,0.348,0.00248,0,0.334,0.515,103.055,1
22/01/2021,Track 1,133194,0.711,0.695,10,-6.304,0.291,0.112,0,0.145,0.189,95.662,1
01/04/2021,INCUBO,184588,0.476,0.703,2,-7.792,0.29,0.0513,0,0.0753,0.595,84.072,0
19/03/2021,FOR YOUR LOVE,230707,0.602,0.898,2,-3.789,0.0364,4.39E-05,0.000109,0.356,0.566,111.036,0
04/02/2021,SOGNI LUCIDI ⊰⊱ (con CARL BRAVE & ROSA CHEMICAL),186979,0.727,0.705,2,-6.235,0.047,0.0313,1.09E-05,0.155,0.672,109.027,1
04/02/2021,NOTTE FONDA ཨ (con KETAMA126 & PSICOLOGI),256111,0.592,0.699,4,-7.643,0.0669,0.155,8.12E-06,0.563,0.262,127.064,1
01/04/2021,fantasmi ;-(,206550,0.793,0.63,11,-6.761,0.151,0.119,1.48E-06,0.251,0.205,99.96,1
19/03/2021,MARILÙ,250830,0.296,0.486,2,-9.043,0.0327,0.311,0,0.098,0.159,185.135,1
01/04/2021,no love :-),190500,0.669,0.841,1,-6.056,0.0715,0.186,0,0.19,0.829,160.074,1
01/04/2021,AMICI,148155,0.562,0.9,4,-5.302,0.129,0.0258,0,0.222,0.639,87.923,1
26/03/2021,BERETTA,162040,0.675,0.625,6,-6.564,0.106,0.00243,0.000238,0.0979,0.587,89.969,1
09/02/2021,Nontiscordardimè,178700,0.579,0.732,9,-7.067,0.0377,0.0776,5.29E-06,0.28,0.603,154.932,1
03/03/2021,Figlia di...,205315,0.736,0.933,11,-1.881,0.0377,0.109,0,0.0778,0.967,119.992,0
28/01/2021,Mantieni il bacio,217318,0.49,0.482,8,-6.381,0.0609,0.638,0,0.151,0.386,140.12,0
04/03/2021,Bianca luce nera (feat. Davide Toffolo),203951,0.544,0.866,7,-4.696,0.0969,0.115,0,0.0733,0.694,81.893,0
04/02/2021,CANDYMAN ༄ (con GEMITAIZ),224816,0.479,0.594,7,-7.443,0.181,0.375,1.39E-05,0.351,0.382,164.987,1
02/04/2021,Aquile,149786,0.591,0.705,8,-6.859,0.131,0.12,4.95E-06,0.369,0.24,142.01,1
22/01/2021,AURICOLARI...,182581,0.712,0.561,6,-7.231,0.0508,0.171,0,0.324,0.785,75.995,0
01/04/2021,TRISTI E SOLI,143191,0.651,0.72,9,-5.618,0.0382,0.0317,0,0.372,0.546,149.986,1
01/04/2021,SPENSIERATEZZA,169715,0.407,0.606,8,-7.403,0.338,0.555,0,0.112,0.145,86.634,1
12/02/2021,Blu,193640,0.679,0.696,8,-5.362,0.0318,0.042,3.49E-05,0.0928,0.467,128.01,0
19/02/2021,Per chi non ha un posto in questo mondo,193008,0.632,0.782,3,-6.531,0.0924,0.413,0,0.0988,0.282,100.271,0
22/01/2021,Ultimo Banco,177576,0.477,0.748,2,-7.202,0.444,0.0573,0,0.08,0.588,73.453,1
01/04/2021,FANTASMA,167610,0.719,0.602,3,-6.199,0.0529,0.107,0,0.134,0.229,77.491,1
01/04/2021,STO BENE,165533,0.767,0.915,9,-6.262,0.259,0.341,0,0.0536,0.116,93.996,0
04/02/2021,AYAHUASCA ☰ (con COLAPESCE & CHIELLO_FSK),247848,0.445,0.562,0,-8.082,0.0339,0.341,0.00271,0.0758,0.23,89.985,0
01/04/2021,FUNERALE (feat. Tredici Pietro),166987,0.395,0.78,1,-5.093,0.207,0.0276,0,0.122,0.459,192.227,1
01/04/2021,VORREI,168506,0.72,0.664,6,-6.537,0.142,0.128,0,0.0866,0.532,104.963,1
01/04/2021,RADIO,170919,0.579,0.697,6,-5.403,0.0314,0.000172,0,0.151,0.264,107.035,1
09/04/2021,Scusa - prod. tha Supreme,182727,0.732,0.673,10,-5.39,0.0415,0.573,0,0.123,0.676,97.509,0
01/04/2021,FCK U (feat. Madame),194290,0.691,0.716,6,-6.249,0.0283,0.0893,0,0.226,0.576,105.974,1
12/03/2021,Dieci,198871,0.636,0.65,1,-4.045,0.24,0.573,0,0.101,0.303,61.837,0
01/04/2021,TUTTO OK,142360,0.653,0.594,6,-7.178,0.0473,0.236,0,0.104,0.586,90.109,1
01/04/2021,PER ME SEI,151600,0.674,0.472,4,-7.863,0.0311,0.403,0,0.119,0.238,120.006,1
26/02/2021,Più Lei Che Noi (feat. Rkomi),183704,0.475,0.795,11,-5.044,0.282,0.00691,0,0.145,0.34,80.736,1
01/04/2021,TATUAGGI (feat. ARIETE),185987,0.607,0.688,5,-6.072,0.0968,0.335,0,0.16,0.642,94.988,1
01/04/2021,CANADA,150787,0.513,0.417,10,-9.272,0.0971,0.703,0,0.109,0.46,55.992,1
01/04/2021,GENERAZIONE,197124,0.574,0.795,5,-7.07,0.0374,0.0747,0,0.318,0.226,163.936,0
04/03/2021,Quando ti sei innamorato - Sanremo 2021,219973,0.497,0.532,4,-6.988,0.0337,0.224,0,0.21,0.264,141.978,0
01/04/2021,POVERO (feat. Fuera),195467,0.753,0.921,5,-6.145,0.0439,0.0107,0,0.12,0.916,139.987,1
13/04/2021,HO SPENTO IL CIELO (con Tommaso Paradiso),232598,0.547,0.84,1,-5.441,0.134,0.0336,4.78E-06,0.0648,0.444,157.947,1
18/02/2021,Quando Dio ti ha inventata,181412,0.547,0.641,2,-6.71,0.0651,0.162,0,0.138,0.321,84.746,0
09/04/2021,El Amante,220547,0.633,0.749,1,-4.962,0.0961,0.179,0,0.0783,0.814,179.872,0
09/04/2021,Con Calma,193227,0.737,0.86,8,-2.652,0.0594,0.11,1.94E-06,0.0574,0.656,93.989,0
09/04/2021,Lovumba,218520,0.73,0.939,11,-4.665,0.0532,0.0347,0,0.335,0.939,121.001,0
30/03/2021,Exuvia,285114,0.586,0.915,8,-5.079,0.12,0.023,0.000249,0.397,0.425,144.092,0
26/02/2021,Ok Così,147567,0.678,0.797,1,-2.957,0.0458,0.357,0,0.101,0.642,147.996,1
02/04/2021,Tutto il resto è noi,177458,0.751,0.53,1,-6.798,0.0398,0.576,0.000163,0.138,0.55,117.966,1
22/01/2021,Pochette,169846,0.796,0.643,1,-7.206,0.0916,0.126,0,0.12,0.436,130.031,1
01/04/2021,INTRO,23534,0.698,0.451,2,-13.629,0.939,0.599,0,0.376,0.924,136.352,1
28/03/2021,7VITE,152296,0.761,0.709,8,-7.752,0.352,0.614,0,0.258,0.926,98,0
19/02/2021,Te lo prometto,184968,0.804,0.841,10,-5.106,0.195,0.144,0,0.248,0.637,121.949,0
01/04/2021,britney ;-),193545,0.814,0.568,8,-6.651,0.101,0.0219,0,0.297,0.565,134.046,1
24/02/2021,Orione,165811,0.493,0.775,0,-4.822,0.288,0.00223,0,0.665,0.386,147.477,0
19/02/2021,Farfalla,183450,0.634,0.718,8,-6.448,0.235,0.235,0,0.32,0.512,169.782,0
24/02/2021,Tasto Reset,194864,0.765,0.554,4,-9.373,0.153,0.598,4.24E-05,0.132,0.603,110.012,0
22/01/2021,Ferrari (feat. Luciano),185379,0.684,0.631,1,-7.873,0.384,0.0707,1.47E-06,0.625,0.505,145.071,1
12/02/2021,7,178573,0.605,0.542,8,-5.502,0.0379,0.0392,1.15E-06,0.293,0.253,149.966,0
27/01/2021,Guacamole,146751,0.652,0.706,8,-5.169,0.0987,0.152,0,0.355,0.508,91.044,0
19/03/2021,OH MAMI (feat. Izi),168857,0.74,0.706,5,-6.852,0.0642,0.0913,0,0.124,0.3,140.03,1
04/02/2021,RAGAZZI DELLA NEBBIA ♅ (con FSK SATELLITE & IRAMA),190825,0.645,0.66,2,-4.677,0.114,0.201,0,0.0644,0.473,144.998,1
05/03/2021,Amare,200733,0.666,0.73,6,-4.865,0.0492,0.193,5.54E-06,0.185,0.195,129.88,0
01/04/2021,Marvin Vettori - The Italian Dream,134667,0.657,0.854,10,-4.554,0.174,0.0252,0,0.77,0.342,90.006,1
01/01/2021,Dalle popolari,155172,0.775,0.67,1,-7.898,0.234,0.349,0,0.298,0.373,115.977,1
12/02/2021,Right Now,190106,0.689,0.864,7,-3.273,0.0451,0.0417,0,0.0801,0.802,99.016,0
01/04/2021,ROSE & ROVI,188535,0.53,0.73,6,-6.058,0.0392,0.124,0,0.109,0.397,155.17,1
02/04/2021,Somos Iguales,236587,0.777,0.714,11,-4.296,0.0532,0.16,0,0.115,0.59,90.987,0
02/04/2021,Dime A Ve,213200,0.773,0.753,10,-4.173,0.06,0.122,4.80E-05,0.102,0.56,179.983,0
09/04/2021,Costear,239080,0.825,0.471,2,-8.898,0.228,0.00161,0,0.123,0.308,149.087,1
09/04/2021,CÓMO SE SIENTE - Remix,227520,0.807,0.606,3,-8.871,0.0872,0.0946,0,0.119,0.304,92.988,1
09/04/2021,No Me Conoce - Remix,309120,0.804,0.786,10,-3.837,0.0735,0.144,0,0.0928,0.575,91.992,0
04/01/2021,Celebration,254744,0.621,0.547,5,-13.967,0.0299,0.495,0.877,0.115,0.619,132.138,0
04/01/2021,Prosperity,192954,0.523,0.523,10,-12.493,0.03,0.969,0.917,0.124,0.285,142.316,0
04/01/2021,Respect,265259,0.635,0.422,9,-14.265,0.0297,0.306,0.952,0.146,0.155,125.715,0
23/01/2021,Beauty of the Lotus,194585,0.649,0.0187,3,-21.098,0.0621,0.993,0.917,0.0814,0.662,80.015,0
15/01/2021,Grey,277694,0.298,0.295,2,-8.789,0.0318,0.869,0,0.111,0.199,171.361,0
22/01/2021,CIAO,223765,0.792,0.82,7,-7.652,0.4,0.131,0,0.0843,0.494,170.026,1
26/03/2021,LMLY,209999,0.727,0.736,8,-6.566,0.0319,0.0523,0,0.119,0.717,139.929,0
15/01/2021,"Karma - From ""Takdir Yang Tertulis"" Soundtrack",241098,0.432,0.564,3,-4.742,0.0321,0.777,0.000193,0.109,0.195,81.956,0
26/02/2021,Adakah Ini Mimpi,207658,0.521,0.558,0,-5.831,0.0277,0.272,0,0.119,0.34,131.977,0
05/02/2021,emily,233747,0.551,0.249,0,-11.392,0.06,0.68,0.0022,0.112,0.257,156.02,0
19/02/2021,Kendati,247917,0.43,0.448,3,-7.787,0.032,0.742,0.000215,0.203,0.245,143.014,0
09/02/2021,Sepi,199827,0.355,0.391,9,-7.043,0.0279,0.566,0,0.122,0.393,133.315,0
15/01/2021,星辰大海,207857,0.303,0.55,4,-6.855,0.0333,0.322,0,0.101,0.161,167.874,0
12/03/2021,"Trust Again - Inspired by ""Raya and The Last Dragon""",226909,0.55,0.64,11,-5.887,0.0343,0.0133,0,0.191,0.285,82.469,0
05/02/2021,Hate You + Love You (feat. AJ Mitchell),198874,0.755,0.689,5,-4.463,0.0305,0.0693,0,0.394,0.638,140.013,0
26/02/2021,Lonely,180779,0.699,0.531,6,-7.645,0.0566,0.142,0,0.212,0.525,76.962,0
19/03/2021,M.I.A (feat. Jackson Wang),178799,0.723,0.458,6,-5.572,0.17,0.256,0,0.0879,0.357,113.954,0
19/02/2021,Cry Over Boys,170812,0.855,0.254,7,-13.551,0.0664,0.837,2.44E-05,0.527,0.378,118.006,0
05/04/2021,Like Water,261013,0.365,0.626,7,-4.247,0.0374,0.648,6.06E-06,0.115,0.249,83.823,0
14/01/2021,Starlight,263348,0.452,0.494,1,-5.773,0.0298,0.222,0,0.118,0.153,131.806,0
18/03/2021,LOTUS,298290,0.835,0.33,11,-11.989,0.361,0.542,0,0.0617,0.596,92.023,1
11/01/2021,MY TREASURE,195982,0.73,0.785,6,-4.564,0.078,0.111,0,0.141,0.526,107.931,0
20/02/2021,Encore,212870,0.492,0.756,2,-4.482,0.0406,0.0434,0,0.887,0.262,173.82,0
29/01/2021,ODDEYE,180170,0.517,0.877,6,-11.715,0.0418,0.0385,0,0.0713,0.774,160.101,0
13/01/2021,I'm Missing You,182273,0.35,0.337,6,-10.527,0.0343,0.568,0,0.0801,0.196,64.46,0
02/04/2021,Adictiva,207853,0.787,0.771,4,-3.206,0.0563,0.291,5.65E-05,0.172,0.701,99.036,0
04/01/2021,Good-natured Buffalo,233604,0.46,0.525,9,-12.725,0.0357,0.5,0.947,0.122,0.71,134.866,0
04/01/2021,Belief in Success,247930,0.585,0.576,10,-13.407,0.0292,0.578,0.98,0.335,0.612,142.136,0
04/01/2021,Metal and White Symbol,277333,0.181,0.0993,0,-18.036,0.0425,0.968,0.957,0.0787,0.032,122.434,0
04/01/2021,Determination,269643,0.647,0.594,8,-12.908,0.0301,0.302,0.984,0.275,0.81,148.971,0
04/01/2021,Good Decisions,188645,0.832,0.847,9,-14.85,0.0337,0.517,0.886,0.256,0.204,113.443,0
04/01/2021,Legend of the Great Race,172935,0.521,0.561,11,-11.107,0.0285,0.95,0.912,0.179,0.296,97.767,0
04/01/2021,Red Lanterns,200613,0.527,0.493,6,-13.088,0.0303,0.268,0.0336,0.094,0.67,119.145,0
04/01/2021,Time for the Family,184615,0.566,0.624,10,-10.196,0.0314,0.409,0.919,0.0753,0.245,91.439,0
04/01/2021,Spring Festival,253779,0.592,0.454,0,-18.273,0.0364,0.969,0.971,0.166,0.354,136.324,0
04/01/2021,New Moon,190461,0.66,0.296,0,-14.369,0.0325,0.833,0.803,0.221,0.286,113.441,0
15/03/2021,愛情你比我想的閣較偉大 -《當男人戀愛時》電影主題曲,232400,0.665,0.654,9,-6.948,0.0725,0.00249,0.00119,0.109,0.736,149.969,0
19/03/2021,我不需要每一個人都愛我 - A Rock Can Be A Star,243116,0.525,0.614,7,-5.65,0.0264,0.5,0,0.329,0.477,93.035,0
08/02/2021,平行世界,247067,0.275,0.54,2,-7.951,0.067,0.0851,0,0.099,0.118,217.403,0
24/03/2021,各自安好,263317,0.383,0.374,8,-10.376,0.0515,0.759,8.51E-06,0.116,0.173,91.853,0
19/02/2021,小心翻閱 Going Through,246279,0.449,0.373,1,-8.602,0.0401,0.816,0,0.0883,0.172,121.977,0
26/02/2021,88BARS,178333,0.721,0.831,0,-5.362,0.341,0.302,2.71E-06,0.113,0.814,143.987,1
21/03/2021,Stars Align (with Jolin Tsai),161905,0.76,0.791,9,-5.823,0.106,0.0485,0.0108,0.121,0.418,126.026,0
11/03/2021,餘地,261205,0.529,0.403,3,-9.494,0.0383,0.801,0,0.202,0.17,137.758,0
08/02/2021,My Love is Selfish,198896,0.647,0.675,0,-4.479,0.0306,0.0346,0,0.269,0.564,153.944,0
09/03/2021,心靈的冒險,224274,0.708,0.889,0,-5.431,0.0382,0.0101,0.00123,0.203,0.559,124.027,0
22/01/2021,平凡天使,213840,0.651,0.175,1,-13.896,0.0361,0.944,0,0.133,0.299,139.749,0
19/01/2021,丟了你,277612,0.598,0.489,5,-8.754,0.0349,0.487,0,0.295,0.327,122.072,0
14/02/2021,0.03,184000,0.786,0.669,1,-5.944,0.0737,0.0566,0,0.245,0.679,117.945,0
23/03/2021,兜轉 - 《HIStory4-近距離愛上你》LINE TV片頭曲,240576,0.523,0.609,10,-6.515,0.0271,0.544,8.82E-05,0.112,0.439,180,0
23/01/2021,清空,177392,0.74,0.533,4,-10.074,0.0523,0.858,1.57E-06,0.12,0.489,136.079,0
05/02/2021,用破碎的心修好破碎的心,191215,0.301,0.439,7,-8.649,0.0359,0.593,0.00309,0.0483,0.314,105.327,0
05/03/2021,Life Box - THE ALL-NEW FORD 旅玩家 2021 年度主題曲,196740,0.619,0.642,2,-4.979,0.0267,0.142,0,0.0846,0.222,106.01,0
12/03/2021,慢飛,243493,0.535,0.573,0,-8.278,0.0321,0.0399,0,0.414,0.321,145.918,0
28/01/2021,餘額,212875,0.245,0.289,2,-10.152,0.0377,0.851,0,0.0948,0.275,76.388,0
26/03/2021,我常常想起你,205587,0.648,0.331,8,-7.966,0.0317,0.646,5.54E-06,0.125,0.445,140.817,0
26/02/2021,親愛的朋友,154064,0.859,0.458,11,-8.733,0.0513,0.608,0,0.0754,0.669,115.511,0
22/01/2021,TA,235648,0.676,0.5,1,-7.516,0.329,0.608,6.60E-06,0.112,0.3,74.909,0
26/03/2021,送予你的歌,324321,0.478,0.421,2,-7.488,0.0312,0.706,0,0.132,0.259,79.941,0
21/01/2021,SLIDE,126000,0.906,0.622,8,-5.766,0.194,0.295,0,0.261,0.865,99.981,0
29/01/2021,不完美的我 (電影《跟你老婆去旅行》主題曲),272898,0.275,0.423,3,-9.317,0.035,0.264,0,0.105,0.189,130.055,0
15/01/2021,阿拉斯加海湾,237841,0.63,0.309,10,-11.415,0.035,0.738,0,0.104,0.155,117.814,0
26/01/2021,戀曲2020,299294,0.724,0.373,6,-6.017,0.0592,0.516,0,0.0971,0.349,85.019,0
02/02/2021,Till My Ride Comes (電影《複身犯》主題曲),166235,0.712,0.769,4,-5.467,0.127,0.0697,5.41E-06,0.402,0.295,170.019,0
31/01/2021,"想啊,想著你",222850,0.535,0.47,10,-8.121,0.0255,0.746,0,0.121,0.303,108.128,0
02/04/2021,"寫一條歌,寫你我爾爾",291893,0.702,0.527,7,-6.332,0.0289,0.55,0,0.14,0.338,108.036,0
09/04/2021,The Business,164000,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,0
09/04/2021,Turn Back Time,147261,0.751,0.786,10,-7.974,0.0333,0.181,0.000935,0.114,0.407,124,0
23/01/2021,Good Beginning,220193,0.72,0.0985,2,-13.84,0.173,0.949,0.916,0.064,0.51,150.051,0
26/03/2021,ÎN RAI,176471,0.629,0.684,5,-6.023,0.0319,0.064,0,0.115,0.457,101.982,0
06/02/2021,Sport Bani,150970,0.917,0.596,0,-5.887,0.0832,0.00434,0,0.0458,0.289,140.033,1
10/04/2021,Sare,197966,0.717,0.829,8,-4.941,0.219,0.00165,0,0.151,0.457,177.043,1
20/03/2021,NBN4L,135642,0.81,0.777,5,-7.938,0.133,0.221,5.55E-06,0.159,0.344,92.007,1
29/01/2021,Parte Din Tine,192120,0.72,0.573,6,-9.27,0.0878,0.0854,2.03E-06,0.107,0.441,112.039,0
12/02/2021,Lasa Inima Sa Zbiere,168736,0.586,0.833,5,-6.656,0.0884,0.0752,0,0.0555,0.229,196.005,0
08/03/2021,Woah,177939,0.78,0.539,0,-8.72,0.0479,0.416,0,0.118,0.148,119.999,1
19/03/2021,Jumătatea mea mai bună,217674,0.573,0.899,7,-4.022,0.0366,0.127,0.000463,0.174,0.722,172.004,0
04/01/2021,BETO,153051,0.844,0.642,8,-3.854,0.323,0.226,0.0784,0.0955,0.4,170.057,1
26/03/2021,Sile,266250,0.723,0.678,11,-6.987,0.167,0.0051,1.98E-06,0.193,0.386,172.001,1
19/03/2021,Diss Romania,132364,0.783,0.564,0,-5.548,0.105,0.0206,0,0.111,0.886,80.063,1
20/02/2021,ENZO FERRARI,249718,0.729,0.587,7,-7.06,0.106,0.0865,0,0.101,0.861,142.116,0
08/01/2021,RIRI,190956,0.832,0.597,11,-4.144,0.409,0.0647,1.29E-05,0.122,0.611,169.912,1
02/01/2021,Umblu Langa Ai Mei,200000,0.816,0.53,5,-9.012,0.0488,0.234,1.66E-06,0.124,0.716,132.018,1
08/03/2021,Sinaia,181863,0.739,0.502,1,-9.552,0.116,0.491,0.00011,0.103,0.238,161.102,1
26/03/2021,Tutankamon,193025,0.727,0.711,11,-7.372,0.207,0.0901,0,0.161,0.365,154.971,1
06/02/2021,Faceti Ca Locomotiva,223308,0.837,0.904,4,-5.691,0.0467,0.0158,7.16E-05,0.0386,0.965,152.029,0
26/03/2021,Nebula,292636,0.852,0.479,8,-8.694,0.129,0.286,0,0.111,0.26,110.001,1
26/03/2021,Razboi cu Banii,236250,0.727,0.671,6,-6.51,0.191,0.0329,0,0.192,0.528,149.548,1
30/01/2021,Gura Ta,162667,0.702,0.878,3,-3.609,0.093,0.336,1.32E-05,0.0821,0.724,89.995,0
26/02/2021,Landlord,218462,0.603,0.737,1,-4.507,0.0618,0.428,0,0.624,0.227,156.064,1
02/04/2021,Decor Mov,184320,0.827,0.794,0,-4.313,0.133,0.359,0,0.183,0.768,125.048,1
07/04/2021,Viata Exclusivista,185481,0.747,0.837,4,-4.102,0.0759,0.128,0,0.415,0.872,82.006,0
04/01/2021,Legenda vie,176840,0.721,0.853,0,-5.42,0.313,0.021,1.56E-05,0.157,0.593,177.937,0
05/04/2021,Ca Leoaica Intre Lei,282912,0.469,0.622,10,-2.873,0.0448,0.411,1.32E-06,0.105,0.34,112.464,0
08/03/2021,Femei Bautura Necaz Intro,157222,0.744,0.34,5,-9.913,0.064,0.533,3.79E-05,0.389,0.237,108.002,0
28/02/2021,E Buna Rau Pe Basi,255094,0.833,0.846,0,-8.739,0.0889,0.0178,0.293,0.18,0.638,159.056,0
12/03/2021,Dati-I Sa Bea,188003,0.774,0.806,11,-3.81,0.105,0.26,0,0.25,0.882,149.908,0
08/03/2021,Aproape/Departe,206211,0.558,0.456,10,-10.715,0.28,0.88,0.0104,0.201,0.323,96.646,0
14/02/2021,Ai Intrat in Viata Mea Ca Intr-Un Cazinou,228048,0.78,0.815,0,-6.055,0.106,0.225,0,0.0834,0.651,151.934,0
14/03/2021,The Good Sheppard's Lamb Therapy,60000,0.0971,0.11,3,-23.082,0.0334,0.863,0.866,0.123,0.0796,88.353,0
20/02/2021,Noua Ordine Mondiala,176687,0.629,0.791,5,-7.535,0.33,0.15,1.20E-06,0.129,0.646,162.91,1
16/03/2021,Povestea Unui Naufragiat,194955,0.564,0.608,4,-7.363,0.0782,0.482,0,0.57,0.478,71.947,0
08/03/2021,Seara Mea,216614,0.788,0.503,6,-8.395,0.0376,0.323,0.0001,0.095,0.256,127.029,1
26/03/2021,LSD,153616,0.761,0.795,7,-5.739,0.0782,0.0144,2.85E-06,0.0733,0.683,140.002,1
26/03/2021,Fara ea 2,134750,0.688,0.709,1,-6.185,0.0522,0.209,0,0.142,0.169,79.039,1
04/03/2021,Amnesia,174125,0.582,0.693,10,-5.522,0.135,0.125,1.38E-06,0.158,0.245,119.626,0
27/03/2021,Rup Topurile,213554,0.816,0.733,11,-5.279,0.0548,0.00232,3.45E-05,0.14,0.638,92.031,0
26/03/2021,Mi-e somn,164750,0.641,0.803,8,-5.892,0.252,0.152,4.63E-05,0.194,0.463,155.006,1
26/03/2021,Vecinatate,142893,0.798,0.494,5,-7.502,0.359,0.161,0,0.135,0.374,135.939,1
26/03/2021,Solo,177231,0.737,0.687,2,-6.998,0.202,0.492,0,0.11,0.172,130.135,1
26/03/2021,Gandesc cu voce tare,130056,0.758,0.638,1,-5.334,0.0508,0.0503,0.0765,0.248,0.742,150.041,1
27/02/2021,Mama,152571,0.86,0.66,4,-4.912,0.165,0.2,0,0.139,0.33,140.055,0
26/02/2021,Echilibru,193873,0.816,0.551,10,-11.606,0.212,0.354,0,0.0645,0.663,90.533,1
26/03/2021,Investesc,188153,0.769,0.556,10,-9.204,0.571,0.242,0.212,0.131,0.174,176.035,1
26/03/2021,Paul Cicero,125648,0.762,0.59,2,-7.913,0.322,0.0829,0,0.102,0.142,142.075,1
26/03/2021,Convorbire cu diavolul,290000,0.751,0.589,1,-9.449,0.223,0.033,0,0.104,0.3,150.064,1
26/03/2021,Narco (Outro) [feat. Calinacho],183266,0.838,0.534,8,-9.84,0.261,0.491,0,0.138,0.333,118.116,1
26/02/2021,Ecou,212510,0.67,0.666,1,-8.432,0.0986,0.44,0,0.134,0.183,178.929,1
05/03/2021,Suns,67486,0.802,0.656,2,-14.415,0.0668,5.95E-05,0.9,0.108,0.557,130.02,0
26/03/2021,"Bani, putere si sex",118857,0.726,0.594,1,-7.092,0.252,0.00677,0,0.132,0.34,157.526,1
12/02/2021,Big,156781,0.78,0.845,7,-3.446,0.0355,0.0672,1.21E-06,0.0642,0.608,111.992,0
03/02/2021,"Bade, Tu Ești Pui De Drac",181818,0.766,0.724,2,-6.202,0.117,0.218,0,0.286,0.735,98.967,0
08/03/2021,The Book of Ra,213000,0.776,0.389,1,-9.852,0.0682,0.771,4.14E-05,0.11,0.148,109.961,1
15/01/2021,Urbanist Sessions,446830,0.536,0.582,10,-8.572,0.132,0.343,3.17E-06,0.661,0.379,129.453,0
08/03/2021,Cireasa De Pe Tort Interlude,113592,0.751,0.385,2,-13.385,0.278,0.921,0.00307,0.102,0.287,103.137,1
26/03/2021,"COX [feat. Tactu, Devid & Roberto] (Bonus Track)",219150,0.54,0.589,5,-8.701,0.489,0.107,0.00208,0.133,0.235,166.005,1
26/03/2021,Avicii,148602,0.765,0.407,3,-12.527,0.0555,0.145,1.15E-05,0.0969,0.539,142.065,1
26/03/2021,Scolioza,117750,0.794,0.618,8,-10.691,0.193,0.465,0.000737,0.124,0.202,125.969,1
